time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
1740826349.667221,-3.86543603515625,0.8271751708984375,1.7503629150390625,-0.13268929719924927,-0.13281334936618805,-0.10829971730709076,0.9762301445007324,-0.24287774602956483,-0.2921932760725292,-0.18505868187540225
1740826349.6771274,-3.86581494140625,0.826918701171875,1.7502783203125,-0.13451293110847473,-0.1322857141494751,-0.11032456159591675,0.9758254289627075,-0.24612354395915315,-0.2919869931250467,-0.1887895672544529
1740826349.687119,-3.866227294921875,0.826633056640625,1.750393798828125,-0.13618138432502747,-0.13173069059848785,-0.11190420389175415,0.9754891395568848,-0.24918593256431243,-0.29159709612615103,-0.191656471688711
1740826349.6973157,-3.86650732421875,0.82649853515625,1.7501944580078126,-0.1350538283586502,-0.13157430291175842,-0.11209138482809067,0.9756455421447754,-0.246810023474187,-0.29111083061745835,-0.19241465894908003
1740826349.7071779,-3.86686083984375,0.826285400390625,1.750266845703125,-0.13533911108970642,-0.13138216733932495,-0.11319658160209656,0.9755042791366577,-0.24709803214718443,-0.2910597658256877,-0.19464720162115326
1740826349.7171156,-3.8670712890625,0.826239013671875,1.750177490234375,-0.13660211861133575,-0.1305779069662094,-0.11334341019392014,0.9754191637039185,-0.2497809331169593,-0.2897391786642995,-0.19473429599992564
1740826349.727345,-3.8672099609375,0.826249755859375,1.750002685546875,-0.13369809091091156,-0.13123196363449097,-0.11147042363882065,0.9759494662284851,-0.24422612564450838,-0.2900063277138085,-0.19161080964305738
1740826349.7371387,-3.86733544921875,0.826201904296875,1.750066162109375,-0.13397665321826935,-0.13118238747119904,-0.11125242710113525,0.9759427905082703,-0.24487505723526717,-0.2899073761391885,-0.19108762313603847
1740826349.7470753,-3.86742431640625,0.826328857421875,1.75005029296875,-0.13563628494739532,-0.130335733294487,-0.111368827521801,0.9758136868476868,-0.24839221781860255,-0.28856630348423434,-0.19100267517816658
1740826349.757093,-3.867498046875,0.8263338012695313,1.74987353515625,-0.13469728827476501,-0.130634143948555,-0.11048223823308945,0.9760046005249023,-0.24666794013191046,-0.2887585389675249,-0.18939498878667077
