time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
1740824603.887435,-3.0156640625,0.04640153503417969,1.6957301025390625,-0.07564666122198105,-0.0766095370054245,0.007563421037048101,0.9941586256027222,-0.15393801516721248,-0.15176164813076604,0.026941875446165744
1740824603.8971517,-3.01623486328125,0.04594096755981445,1.696592529296875,-0.07254429906606674,-0.07842199504375458,0.007134831510484219,0.9942516684532166,-0.14768616711067073,-0.1555335397035087,0.025881038111160735
1740824603.9071097,-3.016794921875,0.04503682327270508,1.6973741455078124,-0.0699516013264656,-0.07959058880805969,0.004685168154537678,0.9943591952323914,-0.14210822232921602,-0.1582879485296299,0.02071285965775307
1740824603.9172213,-3.017446044921875,0.04440725326538086,1.6985203857421876,-0.07236677408218384,-0.07970289885997772,0.001478890422731638,0.9941872358322144,-0.14649105843052224,-0.1589334332592141,0.014661575744086663
1740824603.927068,-3.018298095703125,0.04345371627807617,1.699461181640625,-0.07250924408435822,-0.08060984313488007,-0.0009168778778985143,0.9941044449806213,-0.14642761503159157,-0.16109808204130996,0.009996575138927426
1740824603.9371045,-3.0189921875,0.042766040802001956,1.7002864990234374,-0.06956404447555542,-0.0824662297964096,-0.0022904856596142054,0.9941604137420654,-0.1402977255658831,-0.1650361516473331,0.0070145156001543245
1740824603.9473116,-3.019626220703125,0.04160911178588867,1.7009801025390625,-0.06401024758815765,-0.08375056833028793,-0.004238207824528217,0.9944196939468384,-0.12875720304923724,-0.16789671758049451,0.002325375169871677
1740824603.9571116,-3.020143310546875,0.04090458297729492,1.7021561279296875,-0.06239943578839302,-0.08476318418979645,-0.005365035030990839,0.9944308400154114,-0.12532551048129545,-0.17007047218472568,-9.33090344652439e-05
1740824603.967106,-3.02093212890625,0.04022113037109375,1.703139404296875,-0.06076909229159355,-0.08583380281925201,-0.005693488754332066,0.9944381713867188,-0.121988011863963,-0.1722553883052933,-0.0009049533133880872
1740824603.977015,-3.0216865234375,0.03995830535888672,1.704327392578125,-0.06408316642045975,-0.08657881617546082,-0.006448110565543175,0.9941608905792236,-0.1285884227086644,-0.17384734985759723,-0.0017508210762264232
1740824603.9871242,-3.022119384765625,0.039502021789550784,1.70561767578125,-0.06342363357543945,-0.08788733184337616,-0.005376527551561594,0.994094729423523,-0.1274692597236614,-0.17633101455081876,0.00046593734357198204
1740824603.9970696,-3.02277880859375,0.039122978210449216,1.7066474609375,-0.06298910826444626,-0.0883791521191597,-0.005004477221518755,0.9940807223320007,-0.1266660656458115,-0.1772694476595436,0.0012029917861202028
1740824604.007119,-3.02318115234375,0.038816234588623044,1.7079613037109376,-0.06336208432912827,-0.08916328847408295,-0.003941792994737625,0.9939917325973511,-0.12763316827110163,-0.17870431590638927,0.0035189718528508434
1740824604.0170658,-3.023615478515625,0.03855415725708008,1.7090672607421875,-0.06422869861125946,-0.08886418491601944,-0.0025786282494664192,0.9939674139022827,-0.1296275806776762,-0.17792472711273877,0.006390038393587047
1740824604.0270338,-3.024205810546875,0.0382396240234375,1.71010400390625,-0.06110438331961632,-0.08989452570676804,-0.0008353352313861251,0.9940747022628784,-0.12363707325437301,-0.1797929208818696,0.00947804670235755
1740824604.0371368,-3.024957275390625,0.03796614074707031,1.711022705078125,-0.0612788051366806,-0.08992300182580948,-0.00031210295855998993,0.9940617084503174,-0.12408672938631043,-0.1797832015267783,0.010570817877746955
1740824604.0471404,-3.025630859375,0.037670734405517575,1.71231005859375,-0.06479235738515854,-0.08996511995792389,-0.0008062146953307092,0.9938347935676575,-0.1311261465199008,-0.17989411943493372,0.010220726370442614
1740824604.0569727,-3.026292724609375,0.03754563522338867,1.7132598876953125,-0.06572066247463226,-0.09015695750713348,-0.0003193536540493369,0.9937567114830017,-0.13310478632013067,-0.180203866001446,0.011400479360142655
1740824604.0671659,-3.02691552734375,0.037203182220458986,1.7140528564453126,-0.06258338689804077,-0.08952394872903824,0.0006843149894848466,0.9940162301063538,-0.1268992336668583,-0.17884271996510664,0.01276988319581899
1740824604.0769794,-3.027473388671875,0.03692960739135742,1.71483935546875,-0.06652606278657913,-0.08787606656551361,-0.0006850399076938629,0.9939072728157043,-0.13459234393121697,-0.17567466606837406,0.010492038644932809
1740824604.0871012,-3.02821630859375,0.03690121459960938,1.7158839111328126,-0.07029269635677338,-0.08693945407867432,-0.00146427599247545,0.9937295317649841,-0.14206128189333414,-0.17386915327843025,0.009454920646076207
