time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
1740823999.4370084,-3.71168701171875,0.7957991943359375,1.6339378662109374,-0.04577986150979996,-0.1214752346277237,-0.3252940773963928,0.9366598725318909,-0.0069645961999356505,-0.2602744788723455,-0.6676083499644588
1740823999.4472516,-3.7115224609375,0.7958239135742188,1.6338916015625,-0.045811064541339874,-0.12133956700563431,-0.3250206708908081,0.9367708563804626,-0.007195158360953606,-0.2600344267662289,-0.6669846623861995
1740823999.4571352,-3.711331787109375,0.7958711547851562,1.634059814453125,-0.048289503902196884,-0.12035123258829117,-0.3251592516899109,0.9367257356643677,-0.012625385575148324,-0.2597880994492248,-0.6665701085405238
1740823999.4673393,-3.711097412109375,0.795844482421875,1.6340589599609374,-0.048719409853219986,-0.11989610642194748,-0.3250875771045685,0.9367867708206177,-0.013786907206705185,-0.25920305562046225,-0.6662455340193247
1740823999.4771507,-3.710810302734375,0.7958843383789063,1.6339129638671874,-0.047945719212293625,-0.12011987715959549,-0.3240669369697571,0.9371515512466431,-0.012426149653237328,-0.25910580342221967,-0.664237500812583
1740823999.4872656,-3.7106103515625,0.7958407592773438,1.633822265625,-0.047650594264268875,-0.1201639398932457,-0.32387852668762207,0.9372261166572571,-0.011878149277722497,-0.2589933055969197,-0.6639012853095272
1740823999.4971323,-3.71040673828125,0.7957186889648438,1.63355615234375,-0.04856274649500847,-0.11889803409576416,-0.32419660687446594,0.9372307658195496,-0.014410770256200568,-0.25718333454919506,-0.6641879507527827
1740823999.5071654,-3.7101484375,0.795570068359375,1.6332952880859375,-0.04989020898938179,-0.11752916127443314,-0.3242625892162323,0.9373108744621277,-0.01788596335140761,-0.2554468344424892,-0.6638272846491706
1740823999.5172763,-3.70988623046875,0.7954462890625,1.6332677001953124,-0.05244559794664383,-0.11555930227041245,-0.32544848322868347,0.9370052218437195,-0.02382955882138383,-0.2533991697495172,-0.6655499151252289
1740823999.5273523,-3.7095751953125,0.7951480102539062,1.6328154296875,-0.049596551805734634,-0.11635304242372513,-0.32433271408081055,0.9374489188194275,-0.018091200829959016,-0.2530124451907779,-0.6638659268930328
1740823999.537213,-3.7093876953125,0.7951171264648438,1.63271142578125,-0.05160641670227051,-0.11497895419597626,-0.32403433322906494,0.9376131296157837,-0.02298571127725529,-0.2517054731907986,-0.6625818756470409
1740823999.5472922,-3.709084228515625,0.7950424194335938,1.6327415771484375,-0.05512005090713501,-0.11252470314502716,-0.3253469467163086,0.9372562766075134,-0.031070002699976486,-0.24937181161263022,-0.6643316036967071
1740823999.5573938,-3.708698974609375,0.7947550048828125,1.6324398193359375,-0.051658399403095245,-0.11388632655143738,-0.32398322224617004,0.9377612471580505,-0.02383303504451947,-0.24965460180525778,-0.6623045780108712
1740823999.5673122,-3.70834326171875,0.794732177734375,1.632343505859375,-0.05412253364920616,-0.11190515756607056,-0.32420679926872253,0.9377835392951965,-0.029863924267572926,-0.24749845467608658,-0.6619916618401115
1740823999.5771704,-3.707989013671875,0.79455810546875,1.6321722412109374,-0.05434652790427208,-0.11131415516138077,-0.32393643260002136,0.9379343390464783,-0.030764233477654276,-0.2465093990048871,-0.6612807700571516
1740823999.5872896,-3.7077607421875,0.7944600830078125,1.63202783203125,-0.05571973696351051,-0.11041336506605148,-0.3245590627193451,0.9377449750900269,-0.033853581672612335,-0.24571286698832642,-0.6622223819329871
1740823999.617202,-3.70736083984375,0.7942239379882813,1.6315672607421876,-0.051265109330415726,-0.11215174943208694,-0.32262253761291504,0.9384607672691345,-0.02459850701937038,-0.2460538645851564,-0.6592011528894847
1740823999.6172702,-3.70719873046875,0.7941585693359375,1.63144970703125,-0.05266024172306061,-0.11098593473434448,-0.3229445219039917,0.9384113550186157,-0.027986950075580806,-0.24474980380392652,-0.6594466310800963
1740823999.6177325,-3.7068173828125,0.7938704223632812,1.631002197265625,-0.04823589324951172,-0.11281181871891022,-0.3212363123893738,0.9390175938606262,-0.018670187334850014,-0.24530767650275248,-0.656934739362128
1740823999.6271033,-3.70640185546875,0.7939615478515625,1.6310037841796876,-0.05059833452105522,-0.11131291836500168,-0.32148754596710205,0.9389861822128296,-0.02416896097077217,-0.24398966889304474,-0.656772483104041
1740823999.6372538,-3.7060478515625,0.7938790893554688,1.6307830810546875,-0.05035765841603279,-0.11125300824642181,-0.32129526138305664,0.9390720129013062,-0.023794138663328954,-0.24371399485973227,-0.6563991709145153
1740823999.647297,-3.705542724609375,0.793947021484375,1.6307667236328125,-0.051001425832509995,-0.11050818860530853,-0.32076460123062134,0.9393066167831421,-0.025672841505033902,-0.24269656639573284,-0.65501759719775
1740823999.6572516,-3.705083984375,0.7938554077148438,1.6304990234375,-0.050913527607917786,-0.11043931543827057,-0.3200356066226959,0.9395681023597717,-0.025740254052516835,-0.24248821960252873,-0.6534517520302875
1740823999.667222,-3.70448583984375,0.7936443481445312,1.630306884765625,-0.050388433039188385,-0.1097961887717247,-0.3204001486301422,0.9395475387573242,-0.02505340390695022,-0.24093054136090458,-0.6542638503683402
1740823999.677305,-3.703927978515625,0.7934326171875,1.6300494384765625,-0.049122415482997894,-0.10975576192140579,-0.31935805082321167,0.9399740099906921,-0.02290325654015456,-0.2400079975981315,-0.652270506645245
1740823999.687118,-3.703614501953125,0.793431884765625,1.630036376953125,-0.04955460876226425,-0.10984901338815689,-0.3196139931678772,0.9398534297943115,-0.02361109494776289,-0.24047154283065544,-0.6527459715240551
1740823999.6972654,-3.703142578125,0.793258544921875,1.6300352783203125,-0.051326557993888855,-0.10845639556646347,-0.319968581199646,0.9397993683815002,-0.027863360679879226,-0.238968214420768,-0.6529647493061425
1740823999.7074416,-3.70250244140625,0.7933381958007812,1.6300364990234375,-0.05202854797244072,-0.10799241811037064,-0.31952598690986633,0.939964771270752,-0.029640635990000812,-0.23852237375867744,-0.6518066044274682
1740823999.717263,-3.701869140625,0.7932265014648437,1.6297161865234375,-0.05018499866127968,-0.10808493196964264,-0.3192557990550995,0.9401462078094482,-0.026084073272568925,-0.2375014712948781,-0.6516134512964504
1740823999.7272613,-3.701385498046875,0.793315673828125,1.6296697998046874,-0.05087136849761009,-0.1076563373208046,-0.31912270188331604,0.9402036666870117,-0.027727041331234086,-0.2371220454696749,-0.6511316456205806
1740823999.7371676,-3.7007158203125,0.7933652954101562,1.6295924072265624,-0.05037091672420502,-0.10761218518018723,-0.31835833191871643,0.94049471616745,-0.026984231216093436,-0.23669328701087955,-0.6495796318019758
1740823999.74719,-3.700283447265625,0.7934154663085937,1.6296962890625,-0.052591677755117416,-0.10668372362852097,-0.3186487853527069,0.9403805732727051,-0.031812805156077865,-0.23635770418659402,-0.6496386846864581
1740823999.7572548,-3.699890625,0.7932667846679687,1.6295025634765625,-0.05004213750362396,-0.10765635967254639,-0.31769728660583496,0.9407307505607605,-0.026488735766467215,-0.23654762584520292,-0.6482268671512451
1740823999.7670934,-3.6992900390625,0.7932516479492188,1.629317138671875,-0.050799835473299026,-0.10698895901441574,-0.31731024384498596,0.9408968687057495,-0.028489184427790085,-0.23574739898542285,-0.6471550257422736
1740823999.7772045,-3.69867333984375,0.7933256225585937,1.629270263671875,-0.05148126557469368,-0.10669466853141785,-0.316785991191864,0.9410699009895325,-0.030133099145351987,-0.23560505834913492,-0.6458505359026486
1740823999.7871757,-3.698273681640625,0.7933269653320313,1.6294063720703125,-0.053233902901411057,-0.1057715192437172,-0.3169616162776947,0.9410174489021301,-0.034079911221319585,-0.23496804187802797,-0.6457632760396753
1740823999.7971952,-3.69789306640625,0.793322509765625,1.6292520751953126,-0.052485283464193344,-0.10584314167499542,-0.3165985643863678,0.9411736726760864,-0.03267682152383272,-0.23461349401711096,-0.6451413889753903
