time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
1740825685.47661,-3.949877197265625,-0.19691542053222658,1.85790771484375,-0.09253252297639847,-0.1304648518562317,0.058089349418878555,0.9854148030281067,-0.20524332171165335,-0.24893679973853347,0.14353014097071873
1740825685.486879,-3.950267578125,-0.197096435546875,1.8576466064453125,-0.08506148308515549,-0.13272593915462494,0.06092745438218117,0.9856146574020386,-0.1911039100952458,-0.2539901580401761,0.14795018148533917
1740825685.4969668,-3.950819580078125,-0.19721517944335937,1.8578028564453124,-0.08753107488155365,-0.13339151442050934,0.059746019542217255,0.9853808283805847,-0.19600124009023398,-0.25518417962188555,0.14634083313926063
1740825685.5070794,-3.951487548828125,-0.1973748779296875,1.8580382080078126,-0.09075793623924255,-0.1337990015745163,0.05849144607782364,0.9851089119911194,-0.20238304769236723,-0.25577580791737253,0.14472405725422194
1740825685.5172932,-3.95200146484375,-0.1975768280029297,1.8579866943359375,-0.09182736277580261,-0.1339041292667389,0.05788237974047661,0.9850314855575562,-0.20444228234255582,-0.255954780742093,0.14378718321909825
1740825685.527166,-3.95258251953125,-0.19800437927246095,1.8579969482421874,-0.0898149237036705,-0.13409674167633057,0.0577152818441391,0.9852006435394287,-0.20030490257757078,-0.2566658093158672,0.1429638482539429
1740825685.5372722,-3.953067626953125,-0.1982572021484375,1.85795947265625,-0.09135385602712631,-0.1338643729686737,0.056978899985551834,0.9851335883140564,-0.20322657995861337,-0.2561293736785651,0.14180707726287467
1740825685.547409,-3.953265869140625,-0.1985316162109375,1.857635009765625,-0.09019726514816284,-0.13333477079868317,0.05674516782164574,0.9853254556655884,-0.20068414563071232,-0.25528354636774825,0.14089453200603258
1740825685.5571914,-3.953707763671875,-0.19879129028320314,1.857793701171875,-0.09648015350103378,-0.13163618743419647,0.052850574254989624,0.9851752519607544,-0.21224812124355746,-0.25182454795392584,0.13415543226464696
1740825685.5670917,-3.954094482421875,-0.19921321105957032,1.8576922607421875,-0.09730725735425949,-0.13092374801635742,0.05180659145116806,0.9852443337440491,-0.2135426418409392,-0.2505134706067772,0.13205762618173214
1740825685.5773246,-3.954443359375,-0.19957546997070313,1.857505859375,-0.09718980640172958,-0.1300228238105774,0.050503890961408615,0.9854428172111511,-0.21279964578834615,-0.2490085331010003,0.12914187551503972
1740825685.5873075,-3.954754638671875,-0.19991224670410157,1.857342041015625,-0.09840486198663712,-0.1285671591758728,0.04927884414792061,0.985575258731842,-0.21471331739875152,-0.24620654283504148,0.126584156986434
1740825685.5972867,-3.954934814453125,-0.20030117797851563,1.8572142333984376,-0.09970245510339737,-0.12701362371444702,0.047389429062604904,0.9857389330863953,-0.2166222730925751,-0.24334957142722943,0.12266690663663594
1740825685.6073887,-3.954998046875,-0.20059274291992188,1.8569251708984376,-0.09704546630382538,-0.125976100564003,0.047611407935619354,0.9861264228820801,-0.21103886979473194,-0.24155810908092015,0.12219537360757671
1740825685.617201,-3.95489453125,-0.2007391357421875,1.8567291259765626,-0.09783116728067398,-0.12452186644077301,0.04716062545776367,0.9862551689147949,-0.2122802502411609,-0.23865206162080033,0.12110904889497211
1740825685.6271882,-3.954998291015625,-0.20095567321777344,1.8565142822265626,-0.09724809229373932,-0.12273883074522018,0.04800692945718765,0.9864954948425293,-0.21097061990290528,-0.2349819519976528,0.12224481299916104
1740825685.6371906,-3.95508251953125,-0.2012445526123047,1.8563175048828124,-0.09611847251653671,-0.12159201502799988,0.0477011501789093,0.9867630004882812,-0.20838250507889294,-0.2328947449507644,0.12107012083041646
1740825685.6471136,-3.955250244140625,-0.201505126953125,1.8562938232421875,-0.09675291180610657,-0.12127064913511276,0.0470566526055336,0.9867714643478394,-0.20947383560552066,-0.23231105342922317,0.1198328801267012
1740825685.657263,-3.955458984375,-0.20164549255371095,1.856247802734375,-0.09741466492414474,-0.1206725463271141,0.045988328754901886,0.9868300557136536,-0.21047510188800267,-0.23126263200733804,0.1176727506808642
1740825685.6672347,-3.9556708984375,-0.2018538055419922,1.85627978515625,-0.0965489074587822,-0.12070673704147339,0.04526740312576294,0.986944317817688,-0.20854016139998505,-0.23158511786634436,0.116011180923496
1740825685.6771631,-3.95597021484375,-0.2022163848876953,1.8565211181640624,-0.09586983919143677,-0.12117934226989746,0.044272273778915405,0.9869977235794067,-0.20699630689167958,-0.23281626506417766,0.11394199412565688
1740825685.6871712,-3.95608984375,-0.20244891357421874,1.8566571044921876,-0.09357581287622452,-0.12176879495382309,0.04427481070160866,0.987145185470581,-0.2023978961007411,-0.23425754017100536,0.1135387799723073
1740825685.697232,-3.95636279296875,-0.20234205627441407,1.8570662841796874,-0.09586596488952637,-0.12237542122602463,0.043556150048971176,0.9868823885917664,-0.2070193645751758,-0.23535600223240855,0.11277420351679815
1740825685.7073026,-3.956646484375,-0.2025290985107422,1.85758251953125,-0.09711343050003052,-0.12367085367441177,0.042624711990356445,0.9866395592689514,-0.20956970263240818,-0.2379987409313651,0.11149796006053317
1740825685.7172964,-3.956968017578125,-0.20251799011230467,1.858154052734375,-0.10342951864004135,-0.12573911249637604,0.0397370420396328,0.9858564734458923,-0.22217355204751613,-0.24205834254213643,0.10770222506516422
1740825685.7273524,-3.957248046875,-0.20267083740234376,1.8585377197265625,-0.10339739173650742,-0.12704920768737793,0.03889479115605354,0.985725462436676,-0.22211955206976933,-0.24486776310705574,0.10631802535780052
