time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
1740824374.308695,-3.5133974609375,0.15960162353515625,1.8350867919921876,0.9429267048835754,-0.02852901630103588,0.32020479440689087,-0.08685726672410965,-2.9122324597985667,-0.6421310824152375,-0.13707076160984363
1740824374.3171833,-3.51373583984375,0.16081930541992187,1.83462060546875,0.9433475732803345,-0.02722408063709736,0.3205956518650055,-0.08107190579175949,-2.9268380982765336,-0.6440662684519222,-0.12959996729221684
1740824374.3272016,-3.514182861328125,0.16222291564941407,1.8345635986328126,0.9432865381240845,-0.023784920573234558,0.32056114077568054,-0.08297810703516006,-2.9249971243726485,-0.6445199308208326,-0.12299253794954464
1740824374.337132,-3.514516845703125,0.1634313659667969,1.8343321533203125,0.9433525204658508,-0.020152224227786064,0.32005685567855835,-0.08510910719633102,-2.92292381737162,-0.644029441930003,-0.11593137166986354
1740824374.3371882,-3.515249267578125,0.16451246643066406,1.8348162841796876,0.9425821304321289,-0.011026843450963497,0.3161473572254181,-0.10708978772163391,-2.879057191889689,-0.6355596151904274,-0.11019599072175656
1740824374.3572276,-3.515302001953125,0.1657805938720703,1.8345069580078126,0.942956805229187,-0.008054906502366066,0.31586000323295593,-0.10488135367631912,-2.886641381791763,-0.6360158318436658,-0.10141635788464173
1740824374.35793,-3.515360107421875,0.16708818054199218,1.8344122314453124,0.9429264664649963,-0.004347536712884903,0.3148207664489746,-0.10843728482723236,-2.881351894857541,-0.6344849782770738,-0.09509933889062276
1740824374.3771489,-3.515557861328125,0.1683992004394531,1.83437890625,0.9425459504127502,0.0005290860426612198,0.3127277195453644,-0.11750850081443787,-2.8641924570642483,-0.6306190098029705,-0.08988488874475167
1740824374.3871486,-3.515133056640625,0.16986947631835939,1.8336259765625,0.9436187744140625,0.0017831597942858934,0.312314510345459,-0.10972736775875092,-2.8836895473576543,-0.6308148484143914,-0.08079355779825373
1740824374.397305,-3.51470703125,0.17144488525390625,1.8327320556640625,0.9451993107795715,0.0030558339785784483,0.31196069717407227,-0.09627772867679596,-2.9165776016732154,-0.6314533935628022,-0.06731418416525356
1740824374.4071608,-3.5143603515625,0.1731622619628906,1.83225439453125,0.9456409811973572,0.006169043947011232,0.31057459115982056,-0.09627283364534378,-2.919284490408573,-0.6292913110530688,-0.05957224510708562
1740824374.417132,-3.51422021484375,0.17462010192871094,1.8320595703125,0.9456378221511841,0.01086586993187666,0.3077510893344879,-0.10459606349468231,-2.9038375221297654,-0.6240359328526578,-0.054034053684707144
1740824374.4273775,-3.513954833984375,0.1763730926513672,1.831777099609375,0.9457982182502747,0.014552406035363674,0.30631211400032043,-0.10689640045166016,-2.9014877382713316,-0.6218380242495622,-0.04671928147667085
1740824374.4372027,-3.51393505859375,0.17783602905273438,1.8320028076171875,0.9448785185813904,0.020489292219281197,0.3029491901397705,-0.12250148504972458,-2.8699013973999423,-0.6156879335910901,-0.04350305669292222
1740824374.447091,-3.5135341796875,0.1796979217529297,1.831580322265625,0.9452354311943054,0.023693837225437164,0.30204901099205017,-0.12138780206441879,-2.8750565985877956,-0.614765688875536,-0.03494078619731449
1740824374.457193,-3.513450439453125,0.18129661560058594,1.8314552001953126,0.9448517560958862,0.02721025049686432,0.3010101318359375,-0.1261257529258728,-2.866690891050988,-0.6134400619205388,-0.02998098288244516
1740824374.4672465,-3.513224609375,0.1826719970703125,1.8315458984375,0.9438329935073853,0.03159472346305847,0.2990023195743561,-0.13703542947769165,-2.8446519006530857,-0.6102540552562609,-0.027224192589450278
1740824374.4673162,-3.512421875,0.18408685302734376,1.830755859375,0.9446755051612854,0.03120017610490322,0.2999131679534912,-0.12909992039203644,-2.8628126965304745,-0.6122340346232089,-0.022595047067637403
1740824374.4873638,-3.51228271484375,0.18531797790527343,1.8309442138671874,0.9438478350639343,0.03417356684803963,0.2987930178642273,-0.1367703080177307,-2.84715570275753,-0.610623222013127,-0.021023061396585056
1740824374.4970396,-3.511664306640625,0.18634254455566407,1.8304947509765626,0.9436586499214172,0.03570349141955376,0.2978935241699219,-0.13961753249168396,-2.841760610473834,-0.6091728250192006,-0.019264799193013462
