time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
1740824105.1168988,-3.85722509765625,-0.21014103698730469,1.9025234375,-0.10357367247343063,-0.10895552486181259,-0.13066290318965912,0.979963481426239,-0.1807896104181659,-0.24299564255685452,-0.24297159474981223
1740824105.1272418,-3.85752490234375,-0.2101712646484375,1.9025904541015626,-0.10499086230993271,-0.10903555899858475,-0.13067254424095154,0.9798024296760559,-0.1836633858563692,-0.24350476373878682,-0.24263264685384592
1740824105.1371353,-3.85775244140625,-0.21010154724121094,1.902806396484375,-0.1083126962184906,-0.10850512981414795,-0.13128675520420074,0.9794175624847412,-0.19040196178233854,-0.24337930467368693,-0.24314832612805184
1740824105.1473186,-3.85794921875,-0.21024455261230468,1.9026583251953124,-0.10541457682847977,-0.109439417719841,-0.1299213320016861,0.9798118472099304,-0.18463314098552508,-0.24427331221202303,-0.24093152806050488
1740824105.157209,-3.8582939453125,-0.21023316955566407,1.9028131103515624,-0.10629262030124664,-0.10920217633247375,-0.1298844814300537,0.9797483086585999,-0.1864838038770588,-0.24400696778193964,-0.24067068128764796
1740824105.16721,-3.8586357421875,-0.2105392150878906,1.9027154541015625,-0.10550694912672043,-0.10948444157838821,-0.1301243156194687,0.9797699451446533,-0.18476178977659416,-0.24442366405811228,-0.24131979024305092
1740824105.1772225,-3.85892333984375,-0.2106358642578125,1.9026524658203126,-0.10519548505544662,-0.10905420780181885,-0.13004353642463684,0.9798620939254761,-0.1842340822842865,-0.24347456889042243,-0.2412875636752552
1740824105.1873264,-3.85938623046875,-0.210957763671875,1.902707275390625,-0.10652357339859009,-0.10893981903791428,-0.13124532997608185,0.9795711040496826,-0.18666950199016033,-0.2437979857486561,-0.24344466256957592
1740824105.1971183,-3.85962841796875,-0.21133114624023439,1.9024095458984376,-0.10293754190206528,-0.10951460897922516,-0.13078606128692627,0.9799517393112183,-0.17934441486496666,-0.2439769059389831,-0.24331003018737468
1740824105.2073824,-3.859953125,-0.2113755340576172,1.9024356689453126,-0.10352139174938202,-0.10956808924674988,-0.1312258094549179,0.9798254370689392,-0.18041502233263038,-0.24430762930275687,-0.2440630097711794
1740824105.217122,-3.860409423828125,-0.21158099365234376,1.90236669921875,-0.10121999680995941,-0.11031749844551086,-0.13034199178218842,0.9800997376441956,-0.1757828668030063,-0.2450767087849501,-0.24272173647725473
1740824105.2272031,-3.860615966796875,-0.21178309631347655,1.902350341796875,-0.1010826975107193,-0.11016768217086792,-0.13019315898418427,0.980150580406189,-0.1755711509784835,-0.2447176272972878,-0.24246810827319654
1740824105.237074,-3.86085205078125,-0.21186322021484374,1.902535400390625,-0.10306160151958466,-0.10980173200368881,-0.13050545752048492,0.9799439907073975,-0.17960825143080575,-0.2445289292344927,-0.24266635788794874
1740824105.2471619,-3.8613544921875,-0.21190127563476563,1.9027491455078125,-0.10598278045654297,-0.10955202579498291,-0.13132135570049286,0.9795512557029724,-0.18541972504537468,-0.24489995283089644,-0.2436529130514162
1740824105.2571428,-3.861613525390625,-0.21211422729492188,1.9026307373046876,-0.10322319716215134,-0.1102127954363823,-0.13020296394824982,0.9799210429191589,-0.1799290847824427,-0.24533325998148156,-0.24195245244632546
1740824105.2671247,-3.8618662109375,-0.21222573852539062,1.90278125,-0.10427097231149673,-0.11020440608263016,-0.13048981130123138,0.9797729253768921,-0.18199820931461747,-0.2456255844362983,-0.24228304579931326
1740824105.2771068,-3.862193359375,-0.212248046875,1.9027642822265625,-0.10461273044347763,-0.10988788306713104,-0.13014493882656097,0.9798179268836975,-0.18284788012684228,-0.24501395126351017,-0.24153048604116162
1740824105.2871902,-3.862478759765625,-0.21209689331054687,1.9029222412109374,-0.10773689299821854,-0.1095825582742691,-0.13006611168384552,0.9795239567756653,-0.18931108910815758,-0.24515153491248345,-0.24063481508112633
1740824105.297157,-3.862560791015625,-0.21215678405761718,1.9028067626953125,-0.10572454333305359,-0.11002722382545471,-0.12863758206367493,0.979882001876831,-0.18546877560352254,-0.24527972156617,-0.23813904202778735
1740824105.3071873,-3.86276806640625,-0.21212666320800783,1.902834716796875,-0.10605407506227493,-0.10992850363254547,-0.1283242255449295,0.9798985123634338,-0.18624043110488156,-0.24510293233392536,-0.23742676547251954
1740824105.3170369,-3.863049072265625,-0.21221885681152344,1.903006103515625,-0.10592871159315109,-0.11032574623823166,-0.1280432939529419,0.9799042344093323,-0.18597548685450327,-0.24581225182544708,-0.23682728904666553
1740824105.3272572,-3.863345703125,-0.21228047180175783,1.9029478759765626,-0.1043773740530014,-0.11092109978199005,-0.12739935517311096,0.980087399482727,-0.18284927577221355,-0.24650897054583415,-0.23581175129079107
1740824105.337199,-3.863594970703125,-0.212270263671875,1.9031700439453125,-0.10568378120660782,-0.11093875020742416,-0.12743209302425385,0.9799411296844482,-0.18550721155179664,-0.24686158180129988,-0.23555028032685554
1740824105.3472383,-3.863710693359375,-0.21220782470703126,1.903168212890625,-0.10639111697673798,-0.11082548648118973,-0.12682202458381653,0.9799565076828003,-0.1871294078233362,-0.24668823844468366,-0.23413531380389332
1740824105.3570352,-3.8638330078125,-0.21224407958984376,1.9030010986328125,-0.10654304176568985,-0.11041471362113953,-0.125949427485466,0.9800989031791687,-0.18774005046274964,-0.2457385593293727,-0.2323612265706656
1740824105.3672225,-3.86398974609375,-0.21221446228027344,1.903067138671875,-0.105386883020401,-0.1104658991098404,-0.1251363605260849,0.9803223013877869,-0.18557140038545886,-0.2454159400535013,-0.23097219293673826
1740824105.3771,-3.864137939453125,-0.21218069458007813,1.90302197265625,-0.10474083572626114,-0.11019856482744217,-0.12444896250963211,0.9805091023445129,-0.184475102992924,-0.24460300489305298,-0.22975723675844528
1740824105.3871758,-3.8643828125,-0.2122425994873047,1.9031202392578126,-0.10614898055791855,-0.1099485382437706,-0.12506942451000214,0.9803067445755005,-0.18724566558786615,-0.2445488063626489,-0.2307161912744872
1740824105.3971267,-3.864708251953125,-0.2122515869140625,1.9031165771484375,-0.10430179536342621,-0.11094717681407928,-0.12422845512628555,0.9804994463920593,-0.18348908815135467,-0.24595406599883368,-0.22931306778519747
1740824105.4071865,-3.864904541015625,-0.21231671142578126,1.903108642578125,-0.10492679476737976,-0.11050760746002197,-0.12464464455842972,0.9804295897483826,-0.18474649884135724,-0.24529960813721552,-0.2300711934677088
1740824105.4170854,-3.865118896484375,-0.2123321533203125,1.9030638427734374,-0.10434164851903915,-0.11099443584680557,-0.12447969615459442,0.9804579615592957,-0.1834981821532546,-0.24610440520244595,-0.22981282827115315
1740824105.4272242,-3.8654375,-0.212365966796875,1.903190673828125,-0.10441964119672775,-0.11130616068840027,-0.12439120560884476,0.9804255962371826,-0.18361986991896584,-0.24672822481322934,-0.22956994181887172
1740824105.4371557,-3.865607421875,-0.2122801513671875,1.9030948486328125,-0.10317140817642212,-0.11224254965782166,-0.12368399649858475,0.9805404543876648,-0.1810673766521329,-0.24817781815570414,-0.22830640265486615
1740824105.4472592,-3.86565087890625,-0.21229486083984375,1.9031634521484375,-0.10329058021306992,-0.1123150885105133,-0.12354022264480591,0.9805377125740051,-0.18133372567080763,-0.2483237146314461,-0.22797146893244508
