time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
1740825526.537029,-4.53507275390625,-0.05003082656860352,1.8387154541015625,-0.1123417317867279,-0.12117105722427368,-0.016583234071731567,0.9861145615577698,-0.2261731020447851,-0.24515125596507692,-0.005649757624456476
1740825526.5473032,-4.53574609375,-0.050183185577392576,1.8387763671875,-0.11126381903886795,-0.1214023232460022,-0.016754424199461937,0.9862053990364075,-0.22392258235500123,-0.2456466209228666,-0.006217934712765066
1740825526.5571947,-4.5364765625,-0.050404567718505856,1.83926416015625,-0.11533890664577484,-0.12118528038263321,-0.018503278493881226,0.9857325553894043,-0.23187255919845795,-0.24564380472807512,-0.008787721316321533
1740825526.56729,-4.53739208984375,-0.05069668960571289,1.8396617431640625,-0.11727706342935562,-0.12171657383441925,-0.019820092245936394,0.9854127764701843,-0.235565843458471,-0.24703599548418897,-0.010842178001240231
1740825526.5771484,-4.537953125,-0.050898754119873046,1.839870849609375,-0.11717887967824936,-0.12199719995260239,-0.02041020616889,0.9853777289390564,-0.23522978250584806,-0.24773622257344333,-0.011999147209634577
1740825526.5871978,-4.538662109375,-0.05097257232666016,1.84029736328125,-0.12133078277111053,-0.12048317492008209,-0.02217997796833515,0.9850232005119324,-0.24327989089571056,-0.24518899399097357,-0.014905280240796112
1740825526.5972316,-4.53922607421875,-0.05114677047729492,1.8401458740234375,-0.11556637287139893,-0.12186113744974136,-0.020216654986143112,0.9855889678001404,-0.23194785763404008,-0.2473987112839762,-0.012051750329807027
1740825526.6071446,-4.5400283203125,-0.05143965148925781,1.8404969482421876,-0.11348714679479599,-0.12276457995176315,-0.02087905816733837,0.9857046008110046,-0.22753705728306808,-0.24933361895972922,-0.013721489888292722
1740825526.6170774,-4.54061083984375,-0.05143790435791016,1.8405863037109376,-0.11467476189136505,-0.12268740683794022,-0.021488986909389496,0.9855636358261108,-0.2298283896698017,-0.2493364601921179,-0.01467349850817649
1740825526.6270485,-4.54118505859375,-0.05155289459228515,1.84063525390625,-0.11675272136926651,-0.1219932809472084,-0.02258891426026821,0.9853812456130981,-0.23380654157326516,-0.24823599882873595,-0.016538984429372863
1740825526.6370757,-4.54168017578125,-0.05164597320556641,1.84080810546875,-0.11428726464509964,-0.12192567437887192,-0.022073935717344284,0.9856902360916138,-0.22885061286473302,-0.2479399683836123,-0.01614130309339165
1740825526.6471279,-4.5420947265625,-0.05169499588012695,1.8409200439453124,-0.11241064220666885,-0.1223359927535057,-0.021859189495444298,0.9858599901199341,-0.22505386590481205,-0.24868201661379924,-0.016092171897907376
1740825526.6571155,-4.54250439453125,-0.05155632019042969,1.8412225341796875,-0.11431274563074112,-0.1221865862607956,-0.022210344672203064,0.9856519103050232,-0.22887975313948503,-0.24849425752398982,-0.01635132575713835
1740825526.6672711,-4.54281640625,-0.0512175178527832,1.841375732421875,-0.11490602046251297,-0.1220809817314148,-0.021824128925800323,0.9856046438217163,-0.23019491086583524,-0.24820320203632013,-0.015437930307628871
1740825526.6772974,-4.5431953125,-0.051134811401367185,1.841607666015625,-0.11548677831888199,-0.12218070030212402,-0.022113369777798653,0.9855179786682129,-0.2313238024507502,-0.24847920397172876,-0.015853272420881137
1740825526.6871164,-4.5433115234375,-0.05094919204711914,1.8416043701171876,-0.11569427698850632,-0.12191784381866455,-0.02175910770893097,0.9855340719223022,-0.23182893403345672,-0.24787368502740625,-0.015141636046996048
1740825526.697223,-4.5434736328125,-0.05077304840087891,1.8418515625,-0.11241892725229263,-0.12263092398643494,-0.019787607714533806,0.9858661890029907,-0.22560384591334318,-0.24880337144997744,-0.0118076418305051
1740825526.70729,-4.54379638671875,-0.05012117004394531,1.842356689453125,-0.11453805863857269,-0.1233246922492981,-0.01934865489602089,0.9855443835258484,-0.23011514004135536,-0.2501158625083125,-0.010204883486308927
1740825526.7172441,-4.54386572265625,-0.04952956008911133,1.8428060302734375,-0.11777321994304657,-0.12336869537830353,-0.018974559381604195,0.9851647615432739,-0.23688350750119608,-0.25014698353216713,-0.008594680433333838
1740825526.7271194,-4.54384423828125,-0.048858131408691406,1.843181396484375,-0.11713811755180359,-0.12423490732908249,-0.017593026161193848,0.9851572513580322,-0.2359689776114017,-0.2515479329801572,-0.0057391600304351545
1740825526.7372735,-4.54369873046875,-0.04829398727416992,1.8434044189453125,-0.11766961216926575,-0.12472295016050339,-0.01681431382894516,0.985045850276947,-0.23729086739991165,-0.2523422529379184,-0.0038969630487510403
1740825526.7473323,-4.543314453125,-0.04759517669677735,1.843836669921875,-0.11509034782648087,-0.12612396478652954,-0.014635905623435974,0.9852069616317749,-0.23260819754588982,-0.2546278928859778,0.00019892360829723037
1740825526.7572765,-4.5430634765625,-0.046710769653320314,1.84428662109375,-0.11486440896987915,-0.12690633535385132,-0.013032053597271442,0.9851554036140442,-0.2326044820872887,-0.2558199390063101,0.003593810099222393
1740825526.767154,-4.54277685546875,-0.04586661911010742,1.84478271484375,-0.11484114080667496,-0.1282925009727478,-0.011457999236881733,0.9849981069564819,-0.23305823930285172,-0.25822772274833733,0.007130785341939294
1740825526.777366,-4.54242138671875,-0.04498555755615234,1.84536279296875,-0.11725583672523499,-0.12905104458332062,-0.010686296038329601,0.9846231341362,-0.23830260883472404,-0.2595434759809155,0.009539677650661207
1740825526.7870016,-4.54214404296875,-0.043951171875,1.845894775390625,-0.11876517534255981,-0.12985967099666595,-0.009195219725370407,0.9843509197235107,-0.24187540486197517,-0.2607850328451453,0.013189295085921704
